,NBN.Atlas.record.ID,Occurrence.ID,Licence,Rightsholder,Scientific.name,Taxon.author,Name.qualifier,Common.name,Species.ID..TVK.,Taxon.Rank,Occurrence.status,Start.date,Start.date.day,Start.date.month,Start.date.year,End.date,End.date.day,End.date.month,End.date.year,Locality,OSGR,Latitude,Longitude,Coordinate.uncertainty..m.,Verbatim.depth,Recorder,Determiner,Individual.count,Abundance,Abundance.scale,Organism.scope,Organism.remarks,Sex,Life.stage,Occurrence.remarks,Identification.verification.status,Basis.of.record,Survey.key,Dataset.name,Dataset.ID,Data.provider,Data.provider.ID,Institution.code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR.100km,OSGR.10km,OSGR.2km,OSGR.1km,Country,State.Province,Vitality
3812,3009c9eb-355a-4053-b3c4-4409547ed8c5,T-MRMCS015000081A3,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,20/08/2013,20,8,2013,,NA,NA,NA,Drop Off,SX473458,50.29322,-4.144695,70.7,-28.6 to -26.6 m,Sally Sharrock,,,S,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000051,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX44,SX44S,SX4745,United Kingdom,England,alive
3813,74861d3b-dd7f-4314-91af-f4356524a530,T-MRMCS00100003729,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,14/05/2007,14,5,2007,,NA,NA,NA,"West Hoe Point, Gugh",SV890075,49.88722,-6.33017,70.7,-27.5 to -12.5 m,Scott Tompsett,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS00100000035,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SV,SV80,SV80Y,SV8907,United Kingdom,England,alive
3814,0277667c-ff54-46db-9c3a-63a2cfd73fa8,550753856,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,28/09/1981,28,9,1981,28/09/1981,28,9,1981,Shag Rock,SM737087,51.731684,-5.277846,70.7,-15 to -9 m,Unknown,,P,,,NA,NA,,,,Accepted,HumanObservation,MRCCW10000000062,Marine Records from Pembrokeshire Marine Species Atlas,dr1306,Natural Resources Wales,dp122,Natural Resources Wales,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SM,SM70,SM70J,SM7308,United Kingdom,Wales,
3815,2fc5ff36-b76a-4108-bbc3-738a218f8709,T-MRLRC024000009E1,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,21/08/2019,21,8,2019,,NA,NA,NA,Outer Sawtooth Long Ledge 2,SY429871,50.68114,-2.808638,70.7,-23 to -22 m,"Lin Baldock, Richard Yorke",,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC02400000002,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY48,SY48I,SY4287,United Kingdom,England,alive
3817,74013046-0d08-4724-bbee-a1669e6e91b5,T-MRMCS0150000F488,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,07/05/2018,7,5,2018,,NA,NA,NA,East Rutts,SX587378,50.22376,-3.9811,70.7,-23.3 to -6.3 m,Holger Schuhmann,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000094,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX53,SX53Y,SX5837,United Kingdom,England,alive
3818,2ec66150-5f3b-453a-85a0-cd48f9e89b15,554323400,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,01/08/1997,1,8,1997,01/08/1997,1,8,1997,Delicate Species Total Numbers,SS141441,51.166323,-4.659603,70.7,,Robert Irving,,10,,,NA,NA,,,,Accepted,HumanObservation,MRNE013400000055,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14M,SS1444,United Kingdom,England,
3820,0265dc13-6c7a-4008-a76d-b898a5ec27ff,554431483,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,24/09/2013,24,9,2013,24/09/2013,24,9,2013,WLOB021_STN9 Cam,SX364501,50.328526,-4.299174,70.7,Unknown,Fugro EMU Ltd.,,A,,,NA,NA,,,,Accepted,HumanObservation,MRNE01080000002C,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX35,SX35Q,SX3650,United Kingdom,England,
3821,72ef5ff6-9188-45bc-a98b-b4532df90ef8,T-MRLRC0030000756F,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,05/05/2013,5,5,2013,,NA,NA,NA,Trinity Rock,SV950126,49.93573,-6.251242,70.7,-24.3 to -14.3 m,Liz Morris,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000060,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SV,SV91,SV91L,SV9512,United Kingdom,England,alive
3822,2df39d73-eceb-4f74-a170-3d681a135b43,T-MRLRC00200001CA2,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,13/08/2005,13,8,2005,,NA,NA,NA,Mewstone Ledges,SX498467,50.30162,-4.10947,70.7,-18 to -15 m,Gemma Brice,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0020000000E,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX44,SX44Y,SX4946,United Kingdom,England,alive
3823,70eedfb5-3009-4553-87df-9da2d5d343f7,501441297,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,20/05/2001,20,5,2001,20/05/2001,20,5,2001,"Cattrans Reef, Off Bolt Tail",SX652328,50.180321,-3.888642,70.7,,Andy Colls,,Abundant,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX63,SX63L,SX6532,United Kingdom,England,
3824,2dd3ff28-fada-4d80-aed3-4e5f2eb08ba7,554092438,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,31/08/2010,31,8,2010,31/08/2010,31,8,2010,Eunicella verrucosa transect Site 1,SS141454,51.178,-4.660275,70.7,,Sea-Scope Marine Environmental Consultants,,1,,,NA,NA,,,,Accepted,HumanObservation,MRNE01340000000C,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14M,SS1445,United Kingdom,England,
3826,020fb27b-b2b8-4cbe-a67e-9f5264193d06,T-MRLRC00300006A74,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,16/09/2012,16,9,2012,,NA,NA,NA,"Mystique Reef, Lamorna",SW437228,50.05012,-5.580997,70.7,-21 to -14 m,Nick Owen,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000054,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW42,SW42G,SW4322,United Kingdom,England,alive
3827,01cdd531-74c4-43da-b188-7b83b03c9bc8,T-MRLRC003000071AC,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,13/09/2012,13,9,2012,,NA,NA,NA,Vase Rock,SW825209,50.04856,-5.038369,70.7,-15.3 to -11.8 m,Alistair Adams,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0030000005D,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82F,SW8220,United Kingdom,England,alive
3828,2d93e812-dc4f-49d3-9350-d670fa83223b,T-MRLRC013000003D4,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,21/08/2005,21,8,2005,,NA,NA,NA,Newlands Reef,SW914811,50.592732,-4.947892,70.7,-23.3 to -14.3 m,Vicky Cartwright,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC01300000004,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW98,SW98A,SW9181,United Kingdom,England,alive
3830,2d72ab13-c37e-4eca-8c3a-2bf6ed9420bb,T-MRMCS0150000B973,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,08/08/2015,8,8,2015,,NA,NA,NA,Eddystone South West Side,SX385335,50.17984,-4.263255,70.7,-22 to -20 m,Sally Sharrock,,,F,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000075,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX33,SX33W,SX3833,United Kingdom,England,alive
3831,2d62e682-74a7-4930-b457-34ad44c45c93,T-MRLRC0030000D9CA,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,27/08/2017,27,8,2017,,NA,NA,NA,Gull Rock,SW930371,50.19794,-4.900571,70.7,-18.3 to -15.8 m,"Janet Dallimore, John Yarrow",,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC0030000009F,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW93,SW93I,SW9337,United Kingdom,England,alive
3833,86115049-a1ab-4c83-9fb7-ae3e4723b72c,T-MRLRC00300007978,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,29/07/2013,29,7,2013,,NA,NA,NA,Pencra Head,SW817223,50.06073,-5.051102,70.7,-22.1 to -16.1 m,Neil Watson,,,F,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000062,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82B,SW8122,United Kingdom,England,alive
3834,2d1d308f-12c2-463c-bda7-43430bdb514c,501441709,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,08/08/2010,8,8,2010,08/08/2010,8,8,2010,Merthen Point Reef,SW423219,50.041789,-5.599866,70.7,,Chris Wood,,Occasional,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW42,SW42F,SW4221,United Kingdom,England,
3836,702e6e18-b92f-4ae6-8caf-6d6df99072f8,T-MRLRC01300000B98,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,27/05/2006,27,5,2006,,NA,NA,NA,Pencra Reef,SW817223,50.06072,-5.051016,70.7,-23 to -11.6 m,Paul Holmes,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC01300000013,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82B,SW8122,United Kingdom,England,alive
3837,2ca492e7-529c-46c6-b437-522b96edf5f6,T-MRMCS0150000D526,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,20/08/2017,20,8,2017,,NA,NA,NA,Eddystone North Gardens,SX384338,50.18244,-4.263546,70.7,-24.4 to -22.4 m,Mark Harrison,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000084,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX33,SX33W,SX3833,United Kingdom,England,alive
3838,85d23fac-f061-40d8-8836-94788a0db11b,18721883,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,09/07/1998,9,7,1998,09/07/1998,9,7,1998,Dive thirty (Beer Home Ground),SY266833,50.645201,-3.038775,70.7,-22.3 to -20.3 m,Jane Sunderland,,F,,,NA,NA,,,,Accepted,HumanObservation,JNCCMNCR10000699,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,Joint Nature Conservation Committee,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY28,SY28R,SY2683,United Kingdom,England,
3839,6fdc148c-94d5-4290-878c-2951f35e988d,T-MRLRC0240000041C,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,12/05/2019,12,5,2019,,NA,NA,NA,Nick's No 8,SY389891,50.69843,-2.866246,70.7,-18.2 to -17.9 m,Nick Owen,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC02400000002,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY38,SY38Z,SY3889,United Kingdom,England,alive
3840,855fe069-f938-4e04-a7e8-5d002b14bbd9,T-MRLRC00100022882,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,07/07/1998,7,7,1998,,NA,NA,NA,South of Blacknor Point (Off west Portland),SY676703,50.53234,-2.457696,70.7,-20.4 to -14.4 m,Ken Collins,,,P,,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00100000516,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY67,SY67Q,SY6770,United Kingdom,England,alive
3841,2c71047c-bc36-4ec5-a089-68abcb7a0ba6,2292804,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,09/08/2003,9,8,2003,09/08/2003,9,8,2003,Wreck of the Oregon,SX619399,50.243378,-3.937418,70.7,,Olwen Ager,,24,,,NA,NA,,,,Accepted,HumanObservation,MRMLN00400000002,DASSH Data Archive Centre volunteer sightings records,dr1204,Marine Biological Association,dp80,Marine Biological Association,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX63,SX63E,SX6139,United Kingdom,England,
3842,84eee6c8-14c2-43b4-b4ed-e71fa4bc4d83,T-MRMCS0150000E4A0,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,16/07/2017,16,7,2017,,NA,NA,NA,Beer Ledge 3,SY243824,50.6367,-3.071751,70.7,-20.7 to -20.7 m,"Chris Wood, Chris Webb, Bob Jones",,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS0150000008B,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SY,SY28,SY28L,SY2482,United Kingdom,England,alive
3843,84dce758-c2a8-4b34-9f9a-841787d67fb2,T-MRLRC00300000D4B,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,24/07/2004,24,7,2004,,NA,NA,NA,Raglans Reef,SW824202,50.04239,-5.039832,70.7,-21.4 to -16.4 m,Carol David,,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000019,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82F,SW8220,United Kingdom,England,alive
3844,2bdb9644-50ea-42a9-a2f1-07360c9f2e6d,T-MRLRC003000043A6,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,22/08/2010,22,8,2010,,NA,NA,NA,"The Scylla, Whitsand Bay",SX397498,50.32676,-4.2522,70.7,-21.8 to -9.8 m,Elspeth Berry,,,O,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000044,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX34,SX34Z,SX3949,United Kingdom,England,alive
3845,2ac824fd-d0d2-4677-838d-45f5ccc8e497,T-MRMCS001000021F2,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,14/08/2005,14,8,2005,,NA,NA,NA,Pinnacle west of Carn Du,SW813204,50.0439,-5.055035,70.7,-16 to -8 m,Vicki Billings,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS00100000021,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82A,SW8120,United Kingdom,England,alive
3846,844f78da-a711-4547-8a2f-81891d6bfcaa,T-MRMCS015000049A4,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,17/07/2010,17,7,2010,,NA,NA,NA,Mudstone Ledge,SX943545,50.38164,-3.486682,70.7,-14.3 to -10.3 m,Sally Sharrock,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS01500000033,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX95,SX95M,SX9454,United Kingdom,England,alive
3847,84478e48-2114-4be2-a8ab-391255152e1d,T-MRMCS00100002AF0,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,23/07/2006,23,7,2006,,NA,NA,NA,Eddystone (West),SX381335,50.18001,-4.268488,70.7,-18 to -10 m,Sally Sharrock,,,A,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS00100000029,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX33,SX33W,SX3833,United Kingdom,England,alive
3848,013cdd3f-e6f8-499a-aed6-33b9a1120aa4,554289520,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,03/09/2014,3,9,2014,03/09/2014,3,9,2014,NTZ Control,SS125451,51.174783,-4.682983,70.7,Unknown,Thomas Vance,,1,,,NA,NA,,,,Accepted,HumanObservation,MRPML00100000003,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14H,SS1245,United Kingdom,England,
3849,83f83f3f-e23a-462f-abf3-0af3d4e1e1c4,T-MRLRC00300009929,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,23/07/2014,23,7,2014,,NA,NA,NA,"Drawna Rocks, Porthkerris",SW807228,50.06557,-5.064618,70.7,-12.3 to 2.3 m,Neil Watson,,,R,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRLRC00300000071,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82B,SW8022,United Kingdom,England,alive
3851,838737ce-58bd-4ef6-b139-efee3806f479,18718163,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,13/07/1983,13,7,1983,13/07/1983,13,7,1983,Off Darrity's Hole (rock) E. St Mary's (Isles of S,SV933115,49.925299,-6.274087,70.7,-20 to -18 m,Sarah Fowler,,R,,,NA,NA,,,,Accepted,HumanObservation,JNCCMNCR10000321,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,Joint Nature Conservation Committee,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SV,SV91,SV91F,SV9311,United Kingdom,England,
3853,00a6aca0-9864-4a29-b0af-6dd7b893d4e5,T-MRMCS0400000F9A3,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,07/09/2019,7,9,2019,,NA,NA,NA,Carn Du,SW818202,50.04193,-5.047939,70.7,-20 to -10.5 m,Shannon Moran,,,C,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS040000000B3,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82A,SW8120,United Kingdom,England,alive
3854,836633bf-e3b9-4359-b81b-f706f9046546,554293293,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,30/07/2001,30,7,2001,30/07/2001,30,7,2001,Sea Fan & Slug Count,SS127447,51.171256,-4.679917,70.7,,Robert Irving,,3,,,NA,NA,,,,Accepted,HumanObservation,MRNE013400000055,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SS,SS14,SS14H,SS1244,United Kingdom,England,
3855,009d79ab-955d-4a8d-8f56-7214ee01268e,501441261,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,05/09/2009,5,9,2009,05/09/2009,5,9,2009,Mewstone,SX910490,50.331275,-3.532108,70.7,,Chris Webb,,Occasional,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX94,SX94E,SX9149,United Kingdom,England,
3856,8314c86d-b7a9-4f8a-a48d-d53f77a5591d,T-MRMCS01500000A38,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,23/07/2008,23,7,2008,,NA,NA,NA,Chicken Rock,SX615360,50.20864,-3.941171,70.7,-23 to -22.5 m,Chris Webb,,,A,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS0150000000C,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX63,SX63D,SX6136,United Kingdom,England,alive
3857,0002f852-8fcd-4d65-92b3-0cd1e1b1913d,554115770,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,06/09/2013,6,9,2013,06/09/2013,6,9,2013,FH068 Cam,SW807238,50.074242,-5.065516,70.7,,Seastar Survey Ltd.,,C,,,NA,NA,,,,Accepted,HumanObservation,MRNE010800000035,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,Natural England,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW82,SW82B,SW8023,United Kingdom,England,
3858,2a1e0299-a6c5-403a-a1f0-9ee0f4bb6bea,501441192,CC-BY,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,09/08/2004,9,8,2004,09/08/2004,9,8,2004,"HMS Eskdale, 8km SE of Falmouth",SW919229,50.070185,-4.908718,70.7,,John Abbott,,Occasional,,,NA,NA,,,,Accepted,HumanObservation,1,"Seasearch Pink Sea Fan, Eunicella verrucosa,  Survey",dr716,Seasearch,dp119,Seasearch/Marine Conservation Society,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SW,SW92,SW92B,SW9122,United Kingdom,England,
3859,83115873-c9cf-417c-9d6f-aa8a935e02d4,T-MRMCS015000029FF,CC-BY,Seasearch,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,20/07/2009,20,7,2009,,NA,NA,NA,Persier Reef,SX598446,50.28505,-3.969001,70.7,-26.3 to -24.3 m,Chris Webb,,,F,SACFORN,NA,NA,,,,Accepted - considered correct,HumanObservation,MRMCS0150000001E,Seasearch Marine Surveys in England,dr690,Seasearch,dp119,Seasearch,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SX,SX54,SX54X,SX5944,United Kingdom,England,alive
3860,6eab607b-8735-4faf-b181-eb219988d376,550541216,OGL,,Eunicella verrucosa,"(Pallas, 1766)",NA,Pink Sea-fan,NBNSYS0000040771,species,present,01/05/2002,1,5,2002,01/05/2002,1,5,2002,2002 Eunicella verrucosa,SM741088,51.732743,-5.272128,70.7,,Blaise Bullimore,,2,,,NA,NA,,,,Accepted,HumanObservation,MRCCW16800000004,Marine Species Records from Skomer Marine Conservation Zone (MCZ) Marine Monitoring Programme,dr1253,Natural Resources Wales,dp122,Natural Resources Wales,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,SM,SM70,SM70P,SM7408,United Kingdom,Wales,
